rows	columns	distances
25x_Q5_DA10001	35x_Q5_DA10001	0.339915
25x_Q5_DA10016	35x_Q5_DA10001	0.623244
25x_Q5_DA10029	35x_Q5_DA10001	0.558173
25x_Q5_DA10040	35x_Q5_DA10001	0.499568
30x_ACC_DA10001	35x_Q5_DA10001	0.323101
30x_ACC_DA10016	35x_Q5_DA10001	0.633818
30x_ACC_DA10029	35x_Q5_DA10001	0.582474
30x_ACC_DA10040	35x_Q5_DA10001	0.47966
30x_K_DA10001	35x_Q5_DA10001	0.402096
30x_K_DA10016	35x_Q5_DA10001	0.652971
30x_K_DA10029	35x_Q5_DA10001	0.566942
30x_K_DA10040	35x_Q5_DA10001	0.486343
30x_PHU_DA10001	35x_Q5_DA10001	0.234003
30x_PHU_DA10016	35x_Q5_DA10001	0.620137
30x_PHU_DA10029	35x_Q5_DA10001	0.578616
30x_PHU_DA10040	35x_Q5_DA10001	0.478145
30x_PL_DA10001	35x_Q5_DA10001	0.248103
30x_PL_DA10016	35x_Q5_DA10001	0.616259
30x_PL_DA10029	35x_Q5_DA10001	0.567371
30x_PL_DA10040	35x_Q5_DA10001	0.483309
30x_Q5_DA10001	35x_Q5_DA10001	0.236717
30x_Q5_DA10016	35x_Q5_DA10001	0.621425
30x_Q5_DA10029	35x_Q5_DA10001	0.556007
30x_Q5_DA10040	35x_Q5_DA10001	0.495491
35x_ACC_DA10001	35x_Q5_DA10001	0.308861
35x_ACC_DA10016	35x_Q5_DA10001	0.618252
35x_ACC_DA10029	35x_Q5_DA10001	0.566116
35x_ACC_DA10040	35x_Q5_DA10001	0.473176
35x_K_DA10001	35x_Q5_DA10001	0.397529
35x_K_DA10016	35x_Q5_DA10001	0.653508
35x_K_DA10029	35x_Q5_DA10001	0.564718
35x_K_DA10040	35x_Q5_DA10001	0.486942
35x_PHU_DA10001	35x_Q5_DA10001	0.29686
35x_PHU_DA10016	35x_Q5_DA10001	0.620321
35x_PHU_DA10029	35x_Q5_DA10001	0.562496
35x_PHU_DA10040	35x_Q5_DA10001	0.478635
35x_PL_DA10001	35x_Q5_DA10001	0.279905
35x_PL_DA10016	35x_Q5_DA10001	0.637847
35x_PL_DA10029	35x_Q5_DA10001	0.574649
35x_PL_DA10040	35x_Q5_DA10001	0.503423
20x_ACC_DA10040	35x_Q5_DA10016	0.732235
20x_K_DA10001	35x_Q5_DA10016	0.709858
20x_K_DA10040	35x_Q5_DA10016	0.72457800000000006
20x_PHU_DA10001	35x_Q5_DA10016	0.721764
20x_PHU_DA10016	35x_Q5_DA10016	0.370528
20x_PHU_DA10029	35x_Q5_DA10016	0.613615
20x_PHU_DA10040	35x_Q5_DA10016	0.742706
20x_PL_DA10001	35x_Q5_DA10016	0.726373
20x_PL_DA10016	35x_Q5_DA10016	0.373385
20x_PL_DA10029	35x_Q5_DA10016	0.626976
20x_PL_DA10040	35x_Q5_DA10016	0.740193
20x_Q5_DA10001	35x_Q5_DA10016	0.72067
20x_Q5_DA10016	35x_Q5_DA10016	0.349971
20x_Q5_DA10029	35x_Q5_DA10016	0.617132
20x_Q5_DA10040	35x_Q5_DA10016	0.740488
25x_ACC_DA10001	35x_Q5_DA10016	0.711444
25x_ACC_DA10016	35x_Q5_DA10016	0.360369
25x_ACC_DA10029	35x_Q5_DA10016	0.605918
25x_ACC_DA10040	35x_Q5_DA10016	0.724869
25x_K_DA10001	35x_Q5_DA10016	0.715172
25x_K_DA10016	35x_Q5_DA10016	0.373841
25x_K_DA10029	35x_Q5_DA10016	0.635674
25x_K_DA10040	35x_Q5_DA10016	0.722138
25x_PHU_DA10001	35x_Q5_DA10016	0.693776
25x_PHU_DA10016	35x_Q5_DA10016	0.340911
25x_PHU_DA10029	35x_Q5_DA10016	0.602849
25x_PHU_DA10040	35x_Q5_DA10016	0.721486
25x_PL_DA10001	35x_Q5_DA10016	0.693006
25x_PL_DA10016	35x_Q5_DA10016	0.353461
25x_PL_DA10029	35x_Q5_DA10016	0.617261
25x_PL_DA10040	35x_Q5_DA10016	0.724163
25x_Q5_DA10001	35x_Q5_DA10016	0.684069
25x_Q5_DA10016	35x_Q5_DA10016	0.260698
25x_Q5_DA10029	35x_Q5_DA10016	0.606156
25x_Q5_DA10040	35x_Q5_DA10016	0.710051
30x_ACC_DA10001	35x_Q5_DA10016	0.677498
30x_ACC_DA10016	35x_Q5_DA10016	0.296708
30x_ACC_DA10029	35x_Q5_DA10016	0.655691
30x_ACC_DA10040	35x_Q5_DA10016	0.712234
30x_K_DA10001	35x_Q5_DA10016	0.699151
30x_K_DA10016	35x_Q5_DA10016	0.332205
30x_K_DA10029	35x_Q5_DA10016	0.609211
30x_K_DA10040	35x_Q5_DA10016	0.713548
30x_PHU_DA10001	35x_Q5_DA10016	0.614685
30x_PHU_DA10016	35x_Q5_DA10016	0.174952
30x_PHU_DA10029	35x_Q5_DA10016	0.585288
30x_PHU_DA10040	35x_Q5_DA10016	0.683867
30x_PL_DA10001	35x_Q5_DA10016	0.632258
30x_PL_DA10016	35x_Q5_DA10016	0.179067
30x_PL_DA10029	35x_Q5_DA10016	0.606628
30x_PL_DA10040	35x_Q5_DA10016	0.710556
30x_Q5_DA10001	35x_Q5_DA10016	0.647761
30x_Q5_DA10016	35x_Q5_DA10016	0.187544
30x_Q5_DA10029	35x_Q5_DA10016	0.597277
30x_Q5_DA10040	35x_Q5_DA10016	0.702732
35x_ACC_DA10001	35x_Q5_DA10016	0.657872
35x_ACC_DA10016	35x_Q5_DA10016	0.222378
35x_ACC_DA10029	35x_Q5_DA10016	0.603413
35x_ACC_DA10040	35x_Q5_DA10016	0.704473
35x_K_DA10001	35x_Q5_DA10016	0.703638
35x_K_DA10016	35x_Q5_DA10016	0.356563
35x_K_DA10029	35x_Q5_DA10016	0.611319
35x_K_DA10040	35x_Q5_DA10016	0.720383
35x_PHU_DA10001	35x_Q5_DA10016	0.669793
35x_PHU_DA10016	35x_Q5_DA10016	0.222942
35x_PHU_DA10029	35x_Q5_DA10016	0.599004
35x_PHU_DA10040	35x_Q5_DA10016	0.713033
35x_PL_DA10001	35x_Q5_DA10016	0.670986
35x_PL_DA10016	35x_Q5_DA10016	0.218309
35x_PL_DA10029	35x_Q5_DA10016	0.592492
35x_PL_DA10040	35x_Q5_DA10016	0.696688
35x_Q5_DA10001	35x_Q5_DA10016	0.61391
20x_ACC_DA10040	35x_Q5_DA10029	0.482316
20x_K_DA10001	35x_Q5_DA10029	0.548233
20x_K_DA10040	35x_Q5_DA10029	0.456365
20x_PHU_DA10001	35x_Q5_DA10029	0.566432
20x_PHU_DA10016	35x_Q5_DA10029	0.566407
20x_PHU_DA10029	35x_Q5_DA10029	0.291215
20x_PHU_DA10040	35x_Q5_DA10029	0.510083
20x_PL_DA10001	35x_Q5_DA10029	0.564865
20x_PL_DA10016	35x_Q5_DA10029	0.581195
20x_PL_DA10029	35x_Q5_DA10029	0.252091
20x_PL_DA10040	35x_Q5_DA10029	0.506169
20x_Q5_DA10001	35x_Q5_DA10029	0.569409
20x_Q5_DA10016	35x_Q5_DA10029	0.571903
20x_Q5_DA10029	35x_Q5_DA10029	0.244531
20x_Q5_DA10040	35x_Q5_DA10029	0.503546
25x_ACC_DA10001	35x_Q5_DA10029	0.543142
25x_ACC_DA10016	35x_Q5_DA10029	0.598459
25x_ACC_DA10029	35x_Q5_DA10029	0.246368
25x_ACC_DA10040	35x_Q5_DA10029	0.474848
25x_K_DA10001	35x_Q5_DA10029	0.55722
25x_K_DA10016	35x_Q5_DA10029	0.603918
25x_K_DA10029	35x_Q5_DA10029	0.26601
25x_K_DA10040	35x_Q5_DA10029	0.454102
25x_PHU_DA10001	35x_Q5_DA10029	0.554422
25x_PHU_DA10016	35x_Q5_DA10029	0.590489
25x_PHU_DA10029	35x_Q5_DA10029	0.252794
25x_PHU_DA10040	35x_Q5_DA10029	0.496127
25x_PL_DA10001	35x_Q5_DA10029	0.549246
25x_PL_DA10016	35x_Q5_DA10029	0.600239
25x_PL_DA10029	35x_Q5_DA10029	0.289851
25x_PL_DA10040	35x_Q5_DA10029	0.507785
25x_Q5_DA10001	35x_Q5_DA10029	0.544219
25x_Q5_DA10016	35x_Q5_DA10029	0.563008
25x_Q5_DA10029	35x_Q5_DA10029	0.229759
25x_Q5_DA10040	35x_Q5_DA10029	0.482541
30x_ACC_DA10001	35x_Q5_DA10029	0.539481
30x_ACC_DA10016	35x_Q5_DA10029	0.584798
30x_ACC_DA10029	35x_Q5_DA10029	0.33357
30x_ACC_DA10040	35x_Q5_DA10029	0.453928
30x_K_DA10001	35x_Q5_DA10029	0.553788
30x_K_DA10016	35x_Q5_DA10029	0.598137
30x_K_DA10029	35x_Q5_DA10029	0.239514
30x_K_DA10040	35x_Q5_DA10029	0.454225
30x_PHU_DA10001	35x_Q5_DA10029	0.557163
30x_PHU_DA10016	35x_Q5_DA10029	0.588302
30x_PHU_DA10029	35x_Q5_DA10029	0.20329
30x_PHU_DA10040	35x_Q5_DA10029	0.441826
30x_PL_DA10001	35x_Q5_DA10029	0.561019
30x_PL_DA10016	35x_Q5_DA10029	0.580118
30x_PL_DA10029	35x_Q5_DA10029	0.169375
30x_PL_DA10040	35x_Q5_DA10029	0.446305
30x_Q5_DA10001	35x_Q5_DA10029	0.560824
30x_Q5_DA10016	35x_Q5_DA10029	0.556942
30x_Q5_DA10029	35x_Q5_DA10029	0.1731
30x_Q5_DA10040	35x_Q5_DA10029	0.429659
35x_ACC_DA10001	35x_Q5_DA10029	0.530988
35x_ACC_DA10016	35x_Q5_DA10029	0.582876
35x_ACC_DA10029	35x_Q5_DA10029	0.206444
35x_ACC_DA10040	35x_Q5_DA10029	0.445201
35x_K_DA10001	35x_Q5_DA10029	0.551838
35x_K_DA10016	35x_Q5_DA10029	0.585422
35x_K_DA10029	35x_Q5_DA10029	0.24581
35x_K_DA10040	35x_Q5_DA10029	0.45319
35x_PHU_DA10001	35x_Q5_DA10029	0.532662
35x_PHU_DA10016	35x_Q5_DA10029	0.565641
35x_PHU_DA10029	35x_Q5_DA10029	0.183232
35x_PHU_DA10040	35x_Q5_DA10029	0.441912
35x_PL_DA10001	35x_Q5_DA10029	0.536865
35x_PL_DA10016	35x_Q5_DA10029	0.588343
35x_PL_DA10029	35x_Q5_DA10029	0.178921
35x_PL_DA10040	35x_Q5_DA10029	0.454598
35x_Q5_DA10001	35x_Q5_DA10029	0.566556
35x_Q5_DA10016	35x_Q5_DA10029	0.594154
20x_ACC_DA10040	35x_Q5_DA10040	0.374936
20x_K_DA10001	35x_Q5_DA10040	0.556575
20x_K_DA10040	35x_Q5_DA10040	0.348535
20x_PHU_DA10001	35x_Q5_DA10040	0.55892
20x_PHU_DA10016	35x_Q5_DA10040	0.693358
20x_PHU_DA10029	35x_Q5_DA10040	0.519242
20x_PHU_DA10040	35x_Q5_DA10040	0.400706
20x_PL_DA10001	35x_Q5_DA10040	0.563777
20x_PL_DA10016	35x_Q5_DA10040	0.699389
20x_PL_DA10029	35x_Q5_DA10040	0.508484
20x_PL_DA10040	35x_Q5_DA10040	0.394425
20x_Q5_DA10001	35x_Q5_DA10040	0.55652
20x_Q5_DA10016	35x_Q5_DA10040	0.691512
20x_Q5_DA10029	35x_Q5_DA10040	0.501569
20x_Q5_DA10040	35x_Q5_DA10040	0.380581
25x_ACC_DA10001	35x_Q5_DA10040	0.546478
25x_ACC_DA10016	35x_Q5_DA10040	0.69586
25x_ACC_DA10029	35x_Q5_DA10040	0.485742
25x_ACC_DA10040	35x_Q5_DA10040	0.347159
25x_K_DA10001	35x_Q5_DA10040	0.544855
25x_K_DA10016	35x_Q5_DA10040	0.688915
25x_K_DA10029	35x_Q5_DA10040	0.509018
25x_K_DA10040	35x_Q5_DA10040	0.33145
25x_PHU_DA10001	35x_Q5_DA10040	0.541343
25x_PHU_DA10016	35x_Q5_DA10040	0.688514
25x_PHU_DA10029	35x_Q5_DA10040	0.507287
25x_PHU_DA10040	35x_Q5_DA10040	0.357545
25x_PL_DA10001	35x_Q5_DA10040	0.516861
25x_PL_DA10016	35x_Q5_DA10040	0.69575
25x_PL_DA10029	35x_Q5_DA10040	0.523514
25x_PL_DA10040	35x_Q5_DA10040	0.36185
25x_Q5_DA10001	35x_Q5_DA10040	0.492906
25x_Q5_DA10016	35x_Q5_DA10040	0.658099
25x_Q5_DA10029	35x_Q5_DA10040	0.477085
25x_Q5_DA10040	35x_Q5_DA10040	0.296744
30x_ACC_DA10001	35x_Q5_DA10040	0.491558
30x_ACC_DA10016	35x_Q5_DA10040	0.678465
30x_ACC_DA10029	35x_Q5_DA10040	0.496245
30x_ACC_DA10040	35x_Q5_DA10040	0.29529300000000003
30x_K_DA10001	35x_Q5_DA10040	0.529677
30x_K_DA10016	35x_Q5_DA10040	0.697213
30x_K_DA10029	35x_Q5_DA10040	0.50282
30x_K_DA10040	35x_Q5_DA10040	0.332605
30x_PHU_DA10001	35x_Q5_DA10040	0.487409
30x_PHU_DA10016	35x_Q5_DA10040	0.658835
30x_PHU_DA10029	35x_Q5_DA10040	0.478597
30x_PHU_DA10040	35x_Q5_DA10040	0.212392
30x_PL_DA10001	35x_Q5_DA10040	0.47455
30x_PL_DA10016	35x_Q5_DA10040	0.669227
30x_PL_DA10029	35x_Q5_DA10040	0.466323
30x_PL_DA10040	35x_Q5_DA10040	0.249315
30x_Q5_DA10001	35x_Q5_DA10040	0.466663
30x_Q5_DA10016	35x_Q5_DA10040	0.661711
30x_Q5_DA10029	35x_Q5_DA10040	0.460454
30x_Q5_DA10040	35x_Q5_DA10040	0.246634
35x_ACC_DA10001	35x_Q5_DA10040	0.481423
35x_ACC_DA10016	35x_Q5_DA10040	0.67794
35x_ACC_DA10029	35x_Q5_DA10040	0.474439
35x_ACC_DA10040	35x_Q5_DA10040	0.281124
35x_K_DA10001	35x_Q5_DA10040	0.534676
35x_K_DA10016	35x_Q5_DA10040	0.683988
35x_K_DA10029	35x_Q5_DA10040	0.500286
35x_K_DA10040	35x_Q5_DA10040	0.332586
35x_PHU_DA10001	35x_Q5_DA10040	0.476269
35x_PHU_DA10016	35x_Q5_DA10040	0.669759
35x_PHU_DA10029	35x_Q5_DA10040	0.466872
35x_PHU_DA10040	35x_Q5_DA10040	0.277084
35x_PL_DA10001	35x_Q5_DA10040	0.466193
35x_PL_DA10016	35x_Q5_DA10040	0.688663
35x_PL_DA10029	35x_Q5_DA10040	0.469134
35x_PL_DA10040	35x_Q5_DA10040	0.286648
35x_Q5_DA10001	35x_Q5_DA10040	0.469132
35x_Q5_DA10016	35x_Q5_DA10040	0.652019
35x_Q5_DA10029	35x_Q5_DA10040	0.457818
